NameSet,Number,GivenName,MiddleInitial,Surname,StreetAddress,City,StateFull,ZipCode,Country,CountryFull,EmailAddress,TelephoneNumber,TelephoneCountryCode,Birthday,Age,NationalID,Company,Vehicle,Domain,GUID,Latitude,Longitude,Title
Austrian,2343,Petra,C,Eichinger,Danilo-Pöll-Gasse 9,Kapfenberg,Tirol,3391,AT,Austria,mariabrandstetter@chello.at,001-121-566-5524x359,43,03/07/1974,50,001-15-3883,Altmann-Werner,K-19274-ZE,kucera.co.at,bd6407b9-c62e-4012-982e-2e1b14883a30,-12.919904,129.118098,Dipl.-Ing.
Austrian,2344,Annika,G,Staudinger,Henry-Schweighofer-Gasse 1,Sankt Veit an der Glan,Steiermark,1645,AT,Austria,gahleitnerleonard@gmx.at,878.292.3108,43,05/17/1967,57,143-17-0793,Gahleitner-Gratzer,N-68936-EJ,kohler.at,b4937c7c-2da7-4486-a95f-5bfd8ba61fdc,-40.5055005,40.908922,Frau
Austrian,2345,Felicitas,O,Haderer,Patrik-Glatz-Ring 104,Ansfelden,Oberösterreich,9296,AT,Austria,gsailer@chello.at,+1-746-336-8310x12403,43,05/13/1939,85,203-37-9892,"Wurzer, Beer and Pollak",V-98654-AQ,kahr.org,4f911dae-0774-4286-adf5-b586f59dc143,-7.599176,-36.960458,Univ.Prof.
Austrian,2346,Adam,R,Rupp,Kraxnerplatz 075,Voitsberg,Steiermark,3088,AT,Austria,isa73@brandstaetter-taucher.at,448.142.8673x261,43,10/11/2002,22,509-14-8437,Erler Group,B-71436-ZB,schuh.com,b5e46048-2517-4f99-bede-4837e61ffd41,-30.444858,-11.075853,Prof.
Austrian,2347,Katharina,Y,Dobler,Sofie-Kessler-Weg 8,Weitra,Oberösterreich,8241,AT,Austria,stangllorenzo@schoeberl.co.at,3037279390,43,01/29/1935,89,184-06-6266,Wirth PLC,O-88544-MA,ortner-schreiner.net,07b8d75c-2868-416b-85f2-757a196264b0,74.0068855,70.325706,Ing.
Austrian,2348,Ralph,G,Hubmann,Emilian-Nagele-Platz 44,Bad Radkersburg,Tirol,3642,AT,Austria,marissa97@kabsi.at,467.574.3210x768,43,08/14/1978,46,211-67-7031,Paulitsch-Herrmann,B-54384-HC,hahn.at,de103a18-0930-4d3e-ad6e-f5dbac5a06b1,-62.5973755,-67.24934,Dr.
Austrian,2349,Melek,I,Fischer,Lutzstraße 205,Wolkersdorf,Burgenland,2208,AT,Austria,kevin97@gartner.at,844-793-4722x03116,43,05/26/1985,39,262-95-0811,"Schöller, Schütz and Neumayr",V-43373-JM,buchinger-kaufmann.net,589dc381-646c-4db4-8e2a-bcfdc66aecb5,-62.886031,156.435346,Dipl.-Ing.
Austrian,2350,Elma,W,Meyer,Feichtingerstraße 7,Oberwart,Tirol,1315,AT,Austria,emmanuelwieser@gmx.at,5294204391,43,05/06/1979,45,212-11-7837,"Schrittwieser, Reiterer and Schimpl",V-66526-CS,adam.com,9431072a-8feb-4be8-9ed0-c5e15128a6b6,-28.173114,-41.603975,Herr
Austrian,2351,Lennard,T,Zehetner,Rachel-Hummer-Gasse 3/8,Stockerau,Wien,2842,AT,Austria,woegerbauerstephanie@sieber.org,104.212.5828x245,43,01/22/1988,36,366-86-5220,"Stecher, Rettenbacher and Salzmann",K-9140-WY,radl-hinterberger.net,24055f32-07ac-48b1-bc73-4f2ed330fe66,82.114989,98.65578,Herr
Austrian,2352,Mathilda,U,Egger,Petra-Humer-Platz 092,Melk,Wien,6354,AT,Austria,vivianschweiger@rohrmoser.org,+1-909-398-6199x349,43,11/23/1982,42,738-00-2719,"Meixner, Göschl and Lutz",L-14443-TB,danner-mairhofer.co.at,e1509834-b5b8-4de0-935c-b7a60e171567,-10.3029305,-130.627507,Dr.
Austrian,2353,Xavier,S,Foidl,Schererstr. 63,Neusiedl am See,Niederösterreich,1337,AT,Austria,soraya23@gmail.com,001-452-147-0942,43,03/28/1939,85,443-50-0718,Heinzl LLC,O-2918-ZE,egger.net,ebabc645-251f-4959-a8be-165d5d3664dd,-89.918536,-65.408939,Prof.
Austrian,2354,Raphael,D,Schindler,Katharina-Klein-Gasse 1/7,Altheim,Oberösterreich,6904,AT,Austria,cthurner@kabsi.at,001-967-712-8265x94957,43,09/25/1990,34,699-51-8112,Heger-Stadler,K-23387-IB,baeck-klausner.co.at,4559368d-ac39-4392-83f7-b0015d0558eb,25.1854965,64.40499,Ing.
Austrian,2355,Jonas,W,Frick,Seitzweg 2,Vils,Kärnten,7727,AT,Austria,jhoerl@kabsi.at,5390626234,43,10/19/1938,86,738-80-6823,Perner Ltd,S-92797-SY,gosch.com,ca8ba2cd-e865-41dd-ab77-88c0d36ab98e,16.300429,-143.866089,Prof.
Austrian,2356,Justin,O,Reisner,Kolmstr. 442,Krems an der Donau,Wien,3429,AT,Austria,vstoeger@holler-riepl.at,3199088771,43,04/18/1956,68,433-35-5350,"Kaspar, Hörl and Köll",T-52773-KW,hartmann.net,fd39fb2b-006d-4dd5-b2bf-036443792bce,67.0571955,86.909778,Dr.
Austrian,2357,Angelo,T,Hammerl,Lotte-Moosbrugger-Gasse 0,Mistelbach an der Zaya,Salzburg,9104,AT,Austria,grasslalexa@frisch-rohrmoser.org,(589)767-3628x257,43,12/17/1966,58,773-61-5075,Leeb-Wenzl,T-67928-TY,bogner.at,705f8140-4e3d-4aaa-8c5c-96cb0334b303,88.8637835,-19.58189,Univ.Prof.
Austrian,2358,Patrick,H,Postl,Laurin-Glaser-Ring 333,Maissau,Steiermark,5384,AT,Austria,oliverhackl@kabsi.at,606.616.0653x573,43,08/04/2002,22,162-72-0006,Kitzler-Hutterer,B-7812-KS,fuchs.co.at,a2b7bdda-34b4-4cd3-bc47-05dc3b97c06f,-2.732915,-16.829553,Dipl.-Ing.
Austrian,2359,Christian,B,Stoiber,Isabella-Niederl-Straße 72,Eggenburg,Oberösterreich,5946,AT,Austria,nfischer@gmx.at,908.014.3434,43,05/21/1946,78,939-88-4759,Trimmel-Keplinger,N-6422-IW,ritter.org,76336c66-ebc2-4dc1-94b0-562baa79f865,59.5298245,-79.021093,Dr.
Austrian,2360,Lucie,N,Pfeffer,Leonhard-Jung-Straße 446,Pöchlarn,Vorarlberg,3314,AT,Austria,henrysturm@stern.com,(086)080-2543x70620,43,04/06/1953,71,553-37-7139,Siller-Schmuck,O-59395-PW,ostermann.com,54cf91b6-17bc-4b90-88f9-c7e4212eafc3,28.281476,-177.136388,Dipl.-Ing.
Austrian,2361,Amanda,O,Pesendorfer,Kraxnerring 55,Schwechat,Oberösterreich,8903,AT,Austria,sbachmann@ostermann.co.at,659-985-8802x72425,43,06/25/1941,83,830-76-5266,Bäck-Kummer,K-61013-LM,hirschmann.net,df806e33-48c7-4b6a-bec7-2d405ce33e7c,-65.248908,135.913392,Herr
Austrian,2362,Mia,H,Schrammel,Kralstraße 9,Poysdorf,Niederösterreich,3058,AT,Austria,isabel45@pohl.org,001-456-423-9537x0405,43,03/16/1959,65,250-77-2518,"Gamsjäger, Reichel and Berchtold",W-93931-SQ,raab-kiss.at,2f3dd8e8-1d8d-4d72-a405-639815b57552,42.1225235,56.474518,Ing.
Austrian,2363,Alexander,Z,Frick,Geigergasse 000,Schwechat,Salzburg,1877,AT,Austria,eleonoraschwaighofer@chello.at,782.299.6674,43,02/17/1988,36,211-35-9910,Bock LLC,B-47362-WU,schatzl.org,97ae3fdd-4161-4e01-9703-c0f39b370166,53.763236,123.01388,Dipl.-Ing.
Austrian,2364,Julius,P,Braun,Christina-Riepl-Weg 363,Langenlois,Vorarlberg,8852,AT,Austria,ringhoferelisa@zechner-tiefenbacher.at,878.507.0129x2216,43,01/22/1968,56,906-53-5166,"Steindl, Gattringer and Kappel",V-41846-CK,steinboeck.co.at,c0abc8ad-8fb9-401f-a77d-9176adadea5f,-85.8884165,142.443961,Prof.
Austrian,2365,Nico,G,Pircher,Amelia-Kröll-Gasse 2/6,Murau,Kärnten,6547,AT,Austria,nkopp@gmail.com,5297739049,43,06/13/1953,71,539-56-0034,Leeb-Kollmann,N-71771-PL,neubacher.co.at,97b988ad-10ea-42e8-b980-afdab63e216f,-1.175439,97.113569,Dipl.-Ing.
Austrian,2366,Linnea,J,Schauer,Sonnleitnerweg 6,Radenthein,Burgenland,1236,AT,Austria,dfankhauser@kabsi.at,(362)154-2803x016,43,11/10/1984,40,258-44-6068,Dorfer-Reinthaler,V-67880-XF,scheer.org,30de0c51-a532-45b9-aa5e-c1bc568b9bd0,-58.639994,130.365231,Dr.
Austrian,2367,Lora,E,Kober,Kreinerstr. 8/9,Hardegg,Kärnten,5180,AT,Austria,melek59@gmx.at,+1-392-044-7426x4153,43,03/28/1985,39,573-95-9056,Zöhrer-Bittner,K-57225-WP,schaller.net,904eb4e3-e9c5-4bc4-b04f-9fd7cbe5371e,-12.978514,40.827944,Univ.Prof.
Austrian,2368,Peter,M,Hochreiter,Grünerweg 32,Oberpullendorf,Steiermark,8395,AT,Austria,jhacker@uhl-reiter.at,(957)885-4632x0033,43,12/18/1998,26,326-32-6014,Singer Inc,N-48705-ME,grassl.org,ad5312bd-b26a-404d-b6d8-64fe68c25b96,57.8285325,-167.738075,Herr
Austrian,2369,Milan,V,Trummer,Peter-Lindner-Platz 6,Allentsteig,Vorarlberg,3640,AT,Austria,lia92@lintner-koelbl.net,326.864.0296,43,09/05/1963,61,336-66-6474,"Kager, Nagel and Veit",L-44507-HM,pock.com,c947fbae-1798-4d24-86e9-b4cda75b67f0,-25.2162145,-117.126721,Frau
Austrian,2370,Timon,T,Dorn,Hödlgasse 7/1,Vöcklabruck,Tirol,3029,AT,Austria,riedlnathan@petz.com,789.881.5351x8564,43,06/23/1948,76,240-38-9470,Baumann-Obermayr,K-10482-QR,froehlich-neumayr.net,ca89be9b-022b-40c8-b404-6a31a952c3c1,-1.747656,-105.204568,Dr.
Austrian,2371,Ajna,M,Edlinger,Klotzstr. 181,Klosterneuburg,Kärnten,3307,AT,Austria,yarnold@gmx.at,331.981.4707x831,43,12/30/1975,49,630-64-0395,"Holzknecht, Stangl and Brandl",K-67792-GW,lipp.net,56a1af78-f1d9-48fa-9749-02b01f8e0f49,-3.6221675,89.852775,Univ.Prof.
Austrian,2372,Maria,J,Brandner,Max-Steindl-Ring 82,Braunau am Inn,Steiermark,2463,AT,Austria,anna-lena18@gmail.com,(207)341-9642,43,06/14/1997,27,892-80-4630,"Hosp, Harrer and Gangl",L-68525-FV,forster.org,a51db2d4-193b-4052-9aa2-1a5ff5dbd0ab,-83.444339,-159.12918,Dr.
Austrian,2373,Rebecca,Y,Hackl,Andjelina-Rabl-Platz 5/2,Frauenkirchen,Wien,9602,AT,Austria,robin81@kabsi.at,784-159-4049x45820,43,06/18/1977,47,527-59-5894,Meindl-Sailer,O-75786-OH,gruenberger.org,ddb88cb9-02a2-4b18-9d69-ffebec3ea8b5,83.7286725,-58.661281,Ing.
Austrian,2374,Sofija,P,Amon,Rohrerstraße 595,Heidenreichstein,Kärnten,9799,AT,Austria,veronika50@ernst.org,571.655.2226x12531,43,05/08/1997,27,486-16-5519,"Reithofer, Oberleitner and Lintner",K-88699-VV,engel.com,b550797c-28fa-461e-b146-07ecc9f47684,-16.6556005,-87.929405,Dipl.-Ing.
Austrian,2375,Nelly,W,Lammer,Tiffany-Gindl-Gasse 89,Maissau,Tirol,8647,AT,Austria,petrazeller@gmx.at,019.867.8006x3892,43,03/09/1961,63,210-43-2236,"Prem, Brandstätter and Haider",N-64546-CG,schmoelzer-obermueller.at,86e2852e-fd6f-41c7-b3c7-d08ea7ea0937,-33.6192425,2.198142,Herr
Austrian,2376,Aleksandra,N,Decker,Hagenweg 6,Ebenfurth,Niederösterreich,3624,AT,Austria,akober@chello.at,001-201-724-6462,43,05/31/1992,32,961-14-6180,Hofer Ltd,K-75468-DI,angerer-hofmann.co.at,8828ed0d-4d32-4727-8f1f-b3553ed79d6d,6.878068,17.478741,Univ.Prof.
Austrian,2377,Diana,T,Eder,Schimplring 8,Güssing,Tirol,9415,AT,Austria,christoph01@chello.at,043-008-9659x216,43,07/10/1969,55,901-18-8250,Meier-Maier,B-40396-TF,herzog.net,2d528c0b-cba4-4252-aec6-f5af1a9e957f,-3.5475355,179.256683,Prof.
Austrian,2378,Peter,X,Holzmann,Seifertstraße 153,Neusiedl am See,Tirol,5628,AT,Austria,wholzinger@schaller.com,+1-330-256-2247x997,43,09/20/1989,35,281-26-7372,Punz-Meier,S-6670-NW,froeschl.net,577f9f11-8801-4c0e-a0b9-86865f84cd2f,73.0052285,105.29827,Dipl.-Ing.
Austrian,2379,Sabine,O,Hödl,Schlagerstraße 111,Hardegg,Kärnten,9994,AT,Austria,stroblkerstin@kabsi.at,195-310-2536,43,06/01/1947,77,600-91-6172,Anderl PLC,L-24867-MG,schrammel.com,44d4312f-2eb6-4c78-bf3d-4cf139c03c1f,5.632541,43.544124,Dipl.-Ing.
Austrian,2380,Carlotta,T,Langer,Wernerstr. 49,Zell am See,Steiermark,3152,AT,Austria,maurice47@chello.at,(665)587-9597,43,12/27/1950,74,620-12-1721,Scheidl-Hermann,B-40455-XS,schroeder-hufnagl.com,9cc1d2e1-2d96-41b6-a00e-950b4ba3ad9d,-32.5782535,178.235686,Dipl.-Ing.
Austrian,2381,Calvin,H,Kirschner,Irma-Trauner-Weg 594,Hartberg,Oberösterreich,9850,AT,Austria,lzechmeister@steiger.com,2231308762,43,07/08/1980,44,131-13-4254,Farkas Ltd,N-6192-VO,eibl-roessler.com,cb006907-745c-4e76-9678-4d0a8572695b,4.1280775,37.466143,Dipl.-Ing.
Austrian,2382,Axel,C,Falkner,Tanja-Kammerer-Straße 7/9,Bad Ischl,Niederösterreich,3254,AT,Austria,iliaswalch@holl.com,407.208.6575,43,12/28/2005,19,075-57-5708,"Schimpl, Vogt and Reischl",B-86669-WU,hartmann.org,fa2f10ac-d678-4980-837a-77a4c45c3aed,19.1828905,1.672237,Dipl.-Ing.
Austrian,2383,Dominik,N,Mair,Zechnerstr. 5/3,Grieskirchen,Vorarlberg,3295,AT,Austria,fernando12@neuwirth.co.at,(344)522-3005,43,05/11/1975,49,913-50-1318,Pfleger LLC,W-24374-QH,reichl-kolb.org,46cb852b-3ba6-449b-9555-a9e7c86b9442,47.387546,-5.133576,Herr
Austrian,2384,Romy,J,Buchinger,Denise-Seiser-Weg 6,Straßburg,Salzburg,2555,AT,Austria,yhuemer@gmx.at,+1-039-165-1560x56282,43,03/14/2003,21,960-22-1960,Nemeth-Grabher,S-79340-GU,ulrich-hoefler.co.at,df36b6df-f543-4966-81bb-3da273c0387f,-59.044902,42.504889,Herr
Austrian,2385,Juliane,X,Lampert,Grünerring 8,Gmünd,Vorarlberg,8732,AT,Austria,kapellernick@gmail.com,511-532-3157x77880,43,07/01/1942,82,133-54-5720,Pfister PLC,N-61066-RY,fritsch.co.at,1fcdd059-d829-47c2-87f7-215b41af4fa9,-21.063285,6.672349,Dr.
Austrian,2386,Marc,E,Nöbauer,Pachlerplatz 4,Eggenburg,Vorarlberg,8551,AT,Austria,wohlmuthnadia@scherzer.at,762.114.2266,43,06/25/2002,22,255-31-8117,Hörmann and Sons,K-35793-KL,huebner-larcher.com,fe92ffde-1b37-4dd5-b4c8-2dc18a39be25,61.695231,114.699657,Prof.
Austrian,2387,Annalena,I,Müllner,Schachingerstraße 02,Weiz,Kärnten,9610,AT,Austria,lilia68@koch.com,878.372.4666x341,43,12/06/1966,58,763-06-2867,Huber-Schinagl,B-82743-HU,sieberer.net,659416f9-e858-452d-8e53-44f24f7a4fe0,-72.221349,3.0407,Herr
Austrian,2388,Tristan,E,Wilhelm,Kröllring 068,Oberwart,Vorarlberg,1294,AT,Austria,amelieschalk@dallinger-riedler.com,737.770.1201x3625,43,06/27/1963,61,387-43-5361,Zeiler LLC,N-43726-GL,jank.net,aa3e2e75-be76-4679-8228-1dc8dbe64100,-28.0459215,102.062889,Prof.
Austrian,2389,Natascha,X,Gratz,Irina-Ecker-Platz 0,Oberndorf bei Salzburg,Burgenland,6494,AT,Austria,fschilcher@chello.at,(682)894-9434x53881,43,05/23/1958,66,885-40-2087,"Hebenstreit, Wild and Sauer",O-32523-PL,glueck.co.at,3814e6b1-1eec-44d0-b6c2-526067b0e3d7,43.6596675,124.113509,Herr
Austrian,2390,James,N,Lampl,Lola-Schöberl-Gasse 684,Stockerau,Salzburg,2566,AT,Austria,marissa86@kabsi.at,499-726-7970x359,43,08/07/1981,43,082-58-3572,Unger-Buchinger,B-48831-NG,feichtinger.org,3b3172a5-3849-4d6d-ba81-ad4555e43cd9,-0.5512165,16.039583,Dr.
Austrian,2391,Gabriel,M,Sagmeister,Reinprechtweg 554,Gmünd in Kärnten,Wien,6911,AT,Austria,leonie11@chello.at,(194)097-8700x027,43,07/18/1987,37,041-25-6946,Fellner and Sons,T-82074-WF,stock.org,ca301b38-5f5f-41ae-bcb3-7f9a1cdb7888,33.7375445,32.886603,Ing.
Austrian,2392,Liliana,Q,Spiegl,Steurerweg 19,Salzburg,Vorarlberg,9852,AT,Austria,mario52@thalhammer.at,+1-928-566-5877,43,03/15/1992,32,510-98-5503,Schmidt-Fuchs,S-55641-GV,krall.net,b8d4f64c-a134-4e69-b540-862f0d8540cc,80.9024925,-112.40718,Ing.
Austrian,2393,Niklas,Y,Maringer,Dana-Marte-Platz 0,Radstadt,Niederösterreich,4571,AT,Austria,vwerner@gmail.com,0774492482,43,04/20/1962,62,532-11-4257,"Hammer, Egger and Perner",T-21170-RY,steinkellner-prohaska.net,4acee34d-c6fa-4183-b24c-633437b31551,77.1157625,9.544012,Ing.
Austrian,2394,Milo,T,Rupp,Krallgasse 273,Landeck,Wien,7084,AT,Austria,franzhelena@horak.at,+1-108-978-2721,43,07/02/2005,19,925-34-0444,"Ortner, Kargl and Walter",T-75924-TY,landl-koch.at,3447f10e-096c-4639-9700-838dffeae3fc,-20.2889355,-104.307326,Prof.
Austrian,2395,Nadja,F,Rössler,Schmuckgasse 238,Imst,Tirol,7367,AT,Austria,jjaeger@peer.co.at,763-667-9228x56951,43,03/02/2000,24,897-32-1283,"Steinlechner, Schramm and Taucher",V-7161-CQ,wallner-jandl.com,3d471289-a03d-458d-ade5-bc74cdee2659,-62.488971,59.613754,Dr.
Austrian,2396,Anna-Maria,B,Messner,Heissenbergerstr. 3/8,Frohnleiten,Burgenland,5433,AT,Austria,tom85@gmail.com,076-730-9560,43,12/28/1976,48,015-48-8833,Glaser-Kronberger,T-21268-AY,schubert.co.at,48619c9a-4b4a-4645-9049-820174d548ed,5.857488,80.556877,Dr.
Austrian,2397,Theo,S,Frühwirth,Unterbergerstr. 0,Voitsberg,Oberösterreich,9021,AT,Austria,martin22@gmx.at,+1-857-024-5423,43,04/05/1944,80,148-45-1548,Groß-Zettl,O-60308-HZ,wagner-kitzler.net,f0e127d5-5387-449f-a3e9-88080da87185,38.6417635,140.41805,Herr
Austrian,2398,Valentino,W,Gattringer,Fellingerplatz 3/8,Spittal an der Drau,Burgenland,7546,AT,Austria,antonellastadlbauer@kessler-wilfinger.co.at,962-585-3248,43,01/19/2005,19,895-54-4994,"Stockinger, Kolar and Riedler",W-9342-GE,wurm-kiss.org,f34f401e-7b76-4b5d-9a5f-27bfa808d44a,-61.8790255,161.727583,Prof.
Austrian,2399,Benedict,C,Reiterer,Kerstin-Renner-Gasse 2,Groß-Gerungs,Salzburg,9307,AT,Austria,milicagreiner@helm.com,001-249-188-3090x4878,43,03/17/2005,19,658-67-3516,Dietrich PLC,O-79504-YJ,pendl.co.at,6f46631b-5c3a-406d-92d8-f7156d910418,51.739435,-81.948437,Univ.Prof.
Austrian,2400,Marc,R,Hattinger,Vivian-Schantl-Platz 4/2,Tulln an der Donau,Kärnten,5529,AT,Austria,sienawurzinger@wurzer.co.at,046.064.1015,43,10/27/1947,77,198-40-3809,"Karner, Haumer and Hübner",V-40227-RI,fuereder.co.at,ee99f9a5-83c3-4ebb-b65a-9ee0a625f20e,19.916478,120.83683,Dipl.-Ing.
Austrian,2401,Anika,R,Hauser,Ronya-Schreiber-Straße 71,Groß-Siegharts,Wien,8085,AT,Austria,rgindl@hoefer-gosch.at,2034159192,43,08/16/1993,31,469-41-7096,Landl-Feichtner,S-71741-KU,gutmann.org,032862c7-75ed-44dc-9621-af82c7f23d3b,-41.4270465,103.26531,Herr
Austrian,2402,Katja,A,Scholz,Lindnerstraße 017,Melk,Salzburg,7573,AT,Austria,winterkristina@frey.com,891-737-8154x27589,43,08/13/1939,85,681-95-7738,Wilfinger-Siller,S-43128-UN,huetter-fercher.at,4b749bc3-6043-4aae-be98-6a2072203dfc,34.228459,68.107785,Dipl.-Ing.
Austrian,2403,Carlotta,T,Zenz,Rohrmosergasse 7/5,Trofaiach,Steiermark,9672,AT,Austria,veronikahofinger@gmail.com,001-421-969-9296x9935,43,08/23/2005,19,834-71-0783,"Kunz, Hosp and Foidl",S-92664-YK,stoeckl.org,a397e085-7d0d-4876-ae2f-5eed87d2edc1,-49.050249,-49.216532,Dr.
Austrian,2404,Boris,P,Kriegl,Patricia-Eibl-Straße 8,Feldkirchen,Kärnten,6478,AT,Austria,anne09@chello.at,484-503-8480x41201,43,02/19/1988,36,579-09-0069,"Marte, Plank and Fellner",W-8043-MG,mader.org,05c94102-dab3-4e91-8538-3e401f668040,-80.940214,-78.577675,Univ.Prof.
Austrian,2405,Leyla,M,Hattinger,Anita-Ott-Straße 56,Groß-Gerungs,Oberösterreich,9405,AT,Austria,rachel32@reinbacher.net,001-263-028-3132x86754,43,08/06/1998,26,197-23-5767,Schenk Group,K-77889-AH,mayer-kaspar.net,84af73cc-5f04-41b2-be95-3efee10f4abd,-16.5519105,121.792071,Ing.
Austrian,2406,Soraya,T,Rudolf,Stücklerring 13,Litschau,Steiermark,8980,AT,Austria,fuchstristan@schranz-brandtner.co.at,506-709-0798x98000,43,05/14/1980,44,252-71-4482,Draxler Group,L-53580-LT,schatz.org,0bf8858e-ba8a-4bc8-806f-1c0914138804,-1.7669085,45.265692,Ing.
Austrian,2407,Andjela,D,Pertl,Baumgartnerplatz 686,Villach,Wien,4807,AT,Austria,szoehrer@neumeister-macher.co.at,447-617-8095,43,12/22/1967,57,500-76-7964,Decker PLC,L-38539-XF,bogner.net,ecb2886d-e4b2-4d49-8f6f-ed370d84cee1,-13.650609,124.25488,Prof.
Austrian,2408,Claire,M,Kargl,Gloria-Karner-Platz 7/9,Grieskirchen,Tirol,5535,AT,Austria,esalcher@schramm.at,835.359.8835,43,10/16/1993,31,294-78-7980,Rieser LLC,O-87449-XN,reichel.co.at,4e169995-a24e-4047-8c9c-3ebbb7359d84,-82.0259645,-171.757617,Dipl.-Ing.
Austrian,2409,Lea,H,Kratzer,Esther-Albrecht-Gasse 87,Braunau am Inn,Tirol,4752,AT,Austria,schimplamanda@pesendorfer-ofner.at,140.305.6962x23137,43,06/10/1987,37,263-00-0245,Stadlbauer LLC,T-28452-TG,sonnleitner.org,e4bff4ca-3886-4cbb-9684-01a2a9e10e37,-47.621494,138.469313,Univ.Prof.
Austrian,2410,Juliane,F,Feichter,Kopfstr. 6/4,Oberwälz,Wien,2160,AT,Austria,eleonorakeplinger@gmx.at,(085)236-9610x052,43,08/13/1991,33,384-41-0497,Holzer-Wiesner,W-27010-GY,heinzl-pock.net,64ef44c1-2ffa-4b96-9504-6019d388678c,-60.4719375,29.518043,Prof.
Austrian,2411,Lorenz,R,Pöll,Aron-Kurzmann-Weg 673,Stockerau,Niederösterreich,2244,AT,Austria,tristanstrauss@schuller.at,001-556-832-0974,43,04/14/1949,75,824-50-7394,Krall-Fehringer,N-38122-GQ,rabl.org,e526a832-e712-448f-a58c-094d1a0e0447,66.883458,-89.383178,Dipl.-Ing.
Austrian,2412,Fabio,Z,Keplinger,Schützweg 661,Traiskirchen,Oberösterreich,3895,AT,Austria,lillypetz@chello.at,001-605-049-5128x20074,43,12/20/1939,85,557-91-8711,Werner-Varga,N-31583-EX,reiter.co.at,f2c6df4e-1afc-425a-8a7a-3f13ef86d274,-5.292005,-60.958809,Univ.Prof.
Austrian,2413,Elena,O,Probst,Teodor-Wolf-Straße 21,Wiener Neustadt,Niederösterreich,7386,AT,Austria,selenaeichinger@kurzmann-stoiber.co.at,(723)511-9377x54435,43,02/08/1966,58,565-87-9647,"Knaus, Ritter and Rottensteiner",N-98664-ZV,forster.com,3f93cde4-8df5-40ea-905e-4e6be2f3ac00,-51.240961,179.563073,Dipl.-Ing.
Austrian,2414,Beatrice,D,Haller,Mühlböckstraße 8,Groß-Enzersdorf,Burgenland,1768,AT,Austria,oscarradl@chello.at,366.360.8838x0449,43,07/18/1973,51,156-15-3286,"Martin, Hummer and Zehetner",W-12818-RW,huter-marx.at,a19d190c-45a7-4aa6-aeeb-f95a1130711f,-20.798537,134.165907,Prof.
Austrian,2415,Anna-Lena,M,Danner,Scherrstraße 884,Wiener Neustadt,Niederösterreich,5331,AT,Austria,annerauter@bergmann-sattler.at,+1-568-030-6504x83766,43,10/26/1969,55,954-40-7691,Bäck-Klingler,L-64342-IH,stangl.org,b1ecaaa8-c951-4fa1-9a10-c1f2f772db91,-87.936196,44.40734,Dr.
Austrian,2416,Nika,E,Sommer,Patrick-Scharf-Weg 3/1,Klosterneuburg,Kärnten,6710,AT,Austria,peternadin@griesser.at,001-404-435-9944x910,43,01/18/1959,65,770-48-5978,"Schönauer, Reich and Reichmann",L-70491-CG,prem.com,3dbfd56c-67f6-4941-bdf0-5cd57135e662,35.107769,-27.095521,Dipl.-Ing.
Austrian,2417,Alena,D,Riegler,Thomas-Braun-Straße 6,Weiz,Niederösterreich,1424,AT,Austria,srauscher@lenz-karrer.com,9328088173,43,12/13/1982,42,249-32-0374,"Stadlbauer, Scheidl and Reithofer",L-69686-AP,hofmann.at,d19cfacf-092d-48d1-8828-39870b3e2fab,28.087367,124.356843,Frau
Austrian,2418,Jessica,J,Neumayer,Stephanie-Schenk-Gasse 12,Groß-Siegharts,Salzburg,9236,AT,Austria,franziska88@reif.org,789-745-8181x60899,43,03/30/1998,26,522-57-2713,"Herbst, Maier and Sulzer",N-69698-CG,hofstaetter.co.at,078b520a-3602-486f-8937-92dfaff253ae,-22.7413605,3.003501,Dr.
Austrian,2419,Marissa,Z,Staudinger,Mittermayrstr. 172,Stockerau,Burgenland,1670,AT,Austria,theresa07@haslauer.co.at,729-371-9070x19038,43,01/02/2002,22,751-91-5672,"Kaltenegger, Gartner and Mayrhofer",S-22665-EG,loeffler.net,37912c63-cd63-41b4-a6e3-ed3e4df66e6f,-89.636122,77.965951,Dr.
Austrian,2420,Anton,M,Ulrich,Knollstraße 965,Neunkirchen,Kärnten,2987,AT,Austria,oprenner@hechenberger.at,(146)908-7073x284,43,05/01/1979,45,696-83-7173,Hofstätter Group,K-31759-UQ,huber-hoermann.co.at,ef8d85c1-e3cc-458c-8e58-f5bcc9ca1b80,10.307843,-164.106497,Prof.
Austrian,2421,Adrian,S,Kugler,Handlerring 3/9,Wolfsberg,Steiermark,6712,AT,Austria,beckerik@kabsi.at,0688204524,43,01/18/1966,58,425-33-1073,Wögerbauer and Sons,N-22168-QV,schandl.at,177eb81e-1be9-4821-9bce-ffcaa04c33a2,-17.786492,-160.842566,Univ.Prof.
Austrian,2422,Adelina,W,Nussbaumer,Pichlerstr. 716,Traismauer,Oberösterreich,2744,AT,Austria,isabel89@franz.org,(839)714-7753x6099,43,01/08/1940,84,636-49-5404,Keller and Sons,L-91513-RM,stocker.co.at,804b6278-e52a-48fc-8bea-5e5a01d51de7,-44.443501,-163.189604,Univ.Prof.
